PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40
PRD0904219,CL00079,DEP00022,G00007,D00002
PRD0903300,CL00076,DEP00022,G00007,D00002
PRD0904622,CL00076,DEP00022,G00007,D00002
PRD0900970,CL00102,DEP00034,G00010,D00003
PRD0903801,CL00102,DEP00034,G00010,D00003
PRD0904927,CL00102,DEP00034,G00010,D00003
PRD0903119,CL00103,DEP00035,G00010,D00003
PRD0904973,CL00105,DEP00036,G00010,D00003
PRD0901560,CL00129,DEP00046,G00013,D00003
PRD0900630,CL00128,DEP00046,G00013,D00003
PRD0900827,CL00128,DEP00046,G00013,D00003
PRD0902842,CL00128,DEP00046,G00013,D00003
PRD0902343,CL00129,DEP00046,G00013,D00003
PRD0901191,CL00135,DEP00048,G00013,D00003
PRD0900447,CL00140,DEP00049,G00014,D00003
PRD0900360,CL00140,DEP00049,G00014,D00003
PRD0900458,CL00140,DEP00049,G00014,D00003
PRD0901190,CL00148,DEP00052,G00015,D00003
PRD0902292,CL00148,DEP00052,G00015,D00003
PRD0901004,CL00151,DEP00052,G00015,D00003
PRD0902602,CL00195,DEP00067,G00021,D00005
PRD0904095,CL00060,DEP00017,G00006,D00002
PRD0900237,CL00179,DEP00061,G00018,D00004
PRD0901059,CL00214,DEP00071,G00022,D00005
PRD0903013,CL00142,DEP00050,G00014,D00003
PRD0901333,CL00213,DEP00070,G00022,D00005
PRD0902171,CL00061,DEP00018,G00006,D00002
PRD0902173,CL00142,DEP00050,G00014,D00003
PRD0901729,CL00212,DEP00070,G00022,D00005
PRD0904008,CL00056,DEP00015,G00005,D00002
PRD0902545,CL00113,DEP00040,G00011,D00003
PRD0904193,CL00001,DEP00001,G00001,D00001
PRD0903556,CL00006,DEP00002,G00001,D00001
PRD0903849,CL00010,DEP00003,G00002,D00001
PRD0903754,CL00025,DEP00008,G00004,D00002
PRD0903026,CL00036,DEP00009,G00004,D00002
PRD0903083,CL00049,DEP00012,G00004,D00002
PRD0904783,CL00047,DEP00012,G00004,D00002
PRD0902391,CL00048,DEP00012,G00004,D00002
PRD0902135,CL00051,DEP00013,G00005,D00002
PRD0901643,CL00059,DEP00016,G00006,D00002
PRD0900820,CL00067,DEP00019,G00007,D00002
PRD0900946,CL00068,DEP00019,G00007,D00002
PRD0903830,CL00073,DEP00021,G00007,D00002
PRD0900506,CL00077,DEP00022,G00007,D00002
PRD0902932,CL00075,DEP00022,G00007,D00002
PRD0900088,CL00084,DEP00023,G00007,D00002
PRD0904530,CL00084,DEP00023,G00007,D00002
PRD0903169,CL00083,DEP00023,G00007,D00002
PRD0902954,CL00086,DEP00024,G00007,D00002
PRD0901940,CL00092,DEP00027,G00008,D00002
PRD0902851,CL00092,DEP00027,G00008,D00002
PRD0902352,CL00092,DEP00027,G00008,D00002
PRD0902511,CL00092,DEP00027,G00008,D00002
PRD0901556,CL00111,DEP00039,G00010,D00003
PRD0903392,CL00110,DEP00039,G00010,D00003
PRD0901352,CL00129,DEP00046,G00013,D00003
PRD0902354,CL00129,DEP00046,G00013,D00003
PRD0900788,CL00129,DEP00046,G00013,D00003
PRD0902400,CL00134,DEP00047,G00013,D00003
PRD0904972,CL00134,DEP00047,G00013,D00003
PRD0900848,CL00131,DEP00047,G00013,D00003
PRD0900186,CL00148,DEP00052,G00015,D00003
PRD0900521,CL00151,DEP00052,G00015,D00003
PRD0900349,CL00157,DEP00053,G00016,D00003
PRD0902983,CL00159,DEP00054,G00016,D00003
PRD0901151,CL00207,DEP00069,G00022,D00005
PRD0900964,CL00208,DEP00069,G00022,D00005
PRD0903242,CL00209,DEP00069,G00022,D00005
PRD0904571,CL00218,DEP00073,G00023,D00005
PRD0902312,CL00230,DEP00081,G00027,D00008
PRD0903065,CL00229,DEP00081,G00027,D00008
PRD0903203,CL00094,DEP00029,G00008,D00002
PRD0902820,CL00187,DEP00062,G00018,D00004
PRD0901669,CL00185,DEP00062,G00018,D00004
PRD0902227,CL00179,DEP00061,G00018,D00004
PRD0900883,CL00244,DEP00088,G00029,D00008
PRD0903820,CL00012,DEP00003,G00002,D00001
PRD0902643,CL00020,DEP00005,G00003,D00001
PRD0901864,CL00041,DEP00011,G00004,D00002
PRD0902361,CL00047,DEP00012,G00004,D00002
PRD0902620,CL00047,DEP00012,G00004,D00002
PRD0901292,CL00052,DEP00013,G00005,D00002
PRD0904108,CL00053,DEP00013,G00005,D00002
PRD0901846,CL00074,DEP00021,G00007,D00002
PRD0901393,CL00079,DEP00022,G00007,D00002
PRD0904794,CL00089,DEP00025,G00008,D00002
PRD0902971,CL00100,DEP00033,G00009,D00002
PRD0904833,CL00114,DEP00041,G00011,D00003
PRD0904404,CL00116,DEP00042,G00011,D00003
PRD0901964,CL00129,DEP00046,G00013,D00003
PRD0900428,CL00129,DEP00046,G00013,D00003
PRD0901830,CL00127,DEP00046,G00013,D00003
PRD0904107,CL00127,DEP00046,G00013,D00003
PRD0904849,CL00128,DEP00046,G00013,D00003
PRD0901288,CL00141,DEP00049,G00014,D00003
PRD0904178,CL00140,DEP00049,G00014,D00003
PRD0901976,CL00150,DEP00052,G00015,D00003
PRD0902738,CL00150,DEP00052,G00015,D00003
PRD0903375,CL00152,DEP00052,G00015,D00003
PRD0901149,CL00157,DEP00053,G00016,D00003
PRD0901396,CL00157,DEP00053,G00016,D00003
PRD0900241,CL00164,DEP00055,G00016,D00003
PRD0902306,CL00199,DEP00067,G00021,D00005
PRD0900344,CL00199,DEP00067,G00021,D00005
PRD0903224,CL00195,DEP00067,G00021,D00005
PRD0903079,CL00198,DEP00067,G00021,D00005
PRD0903904,CL00198,DEP00067,G00021,D00005
PRD0902106,CL00197,DEP00067,G00021,D00005
PRD0904067,CL00199,DEP00067,G00021,D00005
PRD0901827,CL00224,DEP00076,G00023,D00005
PRD0904463,CL00248,DEP00089,G00030,D00009
PRD0902999,CL00250,DEP00090,G00031,D00009
PRD0903258,CL00170,DEP00056,G00017,D00004
PRD0900783,CL00174,DEP00059,G00017,D00004
PRD0901658,CL00204,DEP00068,G00022,D00005
PRD0904263,CL00248,DEP00089,G00030,D00009
PRD0904329,CL00062,DEP00018,G00006,D00002
PRD0904041,CL00008,DEP00003,G00002,D00001
PRD0900453,CL00015,DEP00004,G00003,D00001
PRD0901897,CL00020,DEP00005,G00003,D00001
PRD0904416,CL00025,DEP00008,G00004,D00002
PRD0900510,CL00049,DEP00012,G00004,D00002
PRD0900106,CL00046,DEP00012,G00004,D00002
PRD0901051,CL00046,DEP00012,G00004,D00002
PRD0900031,CL00058,DEP00016,G00006,D00002
PRD0904632,CL00067,DEP00019,G00007,D00002
PRD0902192,CL00067,DEP00019,G00007,D00002
PRD0903606,CL00070,DEP00020,G00007,D00002
PRD0902879,CL00070,DEP00020,G00007,D00002
PRD0900990,CL00074,DEP00021,G00007,D00002
PRD0902595,CL00073,DEP00021,G00007,D00002
PRD0903159,CL00081,DEP00023,G00007,D00002
PRD0902533,CL00081,DEP00023,G00007,D00002
PRD0902320,CL00081,DEP00023,G00007,D00002
PRD0900976,CL00081,DEP00023,G00007,D00002
PRD0900163,CL00101,DEP00034,G00010,D00003
PRD0904850,CL00107,DEP00037,G00010,D00003
PRD0904960,CL00129,DEP00046,G00013,D00003
PRD0900975,CL00129,DEP00046,G00013,D00003
PRD0902826,CL00129,DEP00046,G00013,D00003
PRD0901036,CL00130,DEP00047,G00013,D00003
PRD0902652,CL00152,DEP00052,G00015,D00003
PRD0900992,CL00153,DEP00052,G00015,D00003
PRD0901890,CL00151,DEP00052,G00015,D00003
PRD0903912,CL00151,DEP00052,G00015,D00003
PRD0901274,CL00156,DEP00053,G00016,D00003
PRD0902028,CL00156,DEP00053,G00016,D00003
PRD0900606,CL00159,DEP00054,G00016,D00003
PRD0904322,CL00159,DEP00054,G00016,D00003
PRD0904635,CL00159,DEP00054,G00016,D00003
PRD0900473,CL00205,DEP00069,G00022,D00005
PRD0904517,CL00205,DEP00069,G00022,D00005
PRD0903530,CL00209,DEP00069,G00022,D00005
PRD0901856,CL00205,DEP00069,G00022,D00005
PRD0900784,CL00205,DEP00069,G00022,D00005
PRD0900192,CL00205,DEP00069,G00022,D00005
PRD0901456,CL00057,DEP00015,G00005,D00002
PRD0901866,CL00061,DEP00018,G00006,D00002
PRD0902368,CL00169,DEP00056,G00017,D00004
PRD0901240,CL00010,DEP00003,G00002,D00001
PRD0903272,CL00010,DEP00003,G00002,D00001
PRD0904627,CL00032,DEP00008,G00004,D00002
PRD0902909,CL00024,DEP00008,G00004,D00002
PRD0900792,CL00051,DEP00013,G00005,D00002
PRD0902794,CL00067,DEP00019,G00007,D00002
PRD0903798,CL00067,DEP00019,G00007,D00002
PRD0904613,CL00067,DEP00019,G00007,D00002
PRD0902296,CL00072,DEP00021,G00007,D00002
PRD0901717,CL00073,DEP00021,G00007,D00002
PRD0903689,CL00073,DEP00021,G00007,D00002
PRD0900350,CL00076,DEP00022,G00007,D00002
PRD0904412,CL00075,DEP00022,G00007,D00002
PRD0900405,CL00077,DEP00022,G00007,D00002
PRD0900712,CL00077,DEP00022,G00007,D00002
PRD0904354,CL00079,DEP00022,G00007,D00002
PRD0904459,CL00083,DEP00023,G00007,D00002
PRD0903103,CL00087,DEP00025,G00008,D00002
PRD0900482,CL00108,DEP00037,G00010,D00003
PRD0904863,CL00108,DEP00037,G00010,D00003
PRD0904346,CL00151,DEP00052,G00015,D00003
PRD0903855,CL00152,DEP00052,G00015,D00003
PRD0900118,CL00157,DEP00053,G00016,D00003
PRD0901037,CL00162,DEP00055,G00016,D00003
PRD0901322,CL00164,DEP00055,G00016,D00003
PRD0901120,CL00162,DEP00055,G00016,D00003
PRD0903468,CL00162,DEP00055,G00016,D00003
PRD0900814,CL00209,DEP00069,G00022,D00005
PRD0901259,CL00095,DEP00029,G00008,D00002
PRD0903464,CL00142,DEP00050,G00014,D00003
PRD0901481,CL00020,DEP00005,G00003,D00001
PRD0900763,CL00049,DEP00012,G00004,D00002
PRD0900694,CL00070,DEP00020,G00007,D00002
PRD0900353,CL00070,DEP00020,G00007,D00002
PRD0903789,CL00079,DEP00022,G00007,D00002
PRD0901201,CL00079,DEP00022,G00007,D00002
PRD0902491,CL00079,DEP00022,G00007,D00002
PRD0903784,CL00102,DEP00034,G00010,D00003
PRD0903070,CL00111,DEP00039,G00010,D00003
PRD0901529,CL00123,DEP00044,G00012,D00003
PRD0904692,CL00129,DEP00046,G00013,D00003
PRD0902007,CL00129,DEP00046,G00013,D00003
PRD0903210,CL00132,DEP00047,G00013,D00003
PRD0901581,CL00134,DEP00047,G00013,D00003
PRD0900554,CL00140,DEP00049,G00014,D00003
PRD0904952,CL00150,DEP00052,G00015,D00003
PRD0903233,CL00148,DEP00052,G00015,D00003
PRD0900079,CL00157,DEP00053,G00016,D00003
PRD0900910,CL00162,DEP00055,G00016,D00003
PRD0900465,CL00218,DEP00073,G00023,D00005
PRD0902987,CL00021,DEP00006,G00003,D00001
PRD0904730,CL00214,DEP00071,G00022,D00005
PRD0903508,CL00240,DEP00086,G00028,D00008
PRD0902457,CL00015,DEP00004,G00003,D00001
PRD0900341,CL00014,DEP00004,G00003,D00001
PRD0901081,CL00043,DEP00011,G00004,D00002
PRD0903562,CL00041,DEP00011,G00004,D00002
PRD0902205,CL00041,DEP00011,G00004,D00002
PRD0900490,CL00070,DEP00020,G00007,D00002
PRD0902860,CL00086,DEP00024,G00007,D00002
PRD0904069,CL00162,DEP00055,G00016,D00003
PRD0902035,CL00199,DEP00067,G00021,D00005
PRD0901982,CL00231,DEP00081,G00027,D00008
PRD0902124,CL00023,DEP00008,G00004,D00002
PRD0904254,CL00033,DEP00008,G00004,D00002
PRD0901916,CL00067,DEP00019,G00007,D00002
PRD0904598,CL00083,DEP00023,G00007,D00002
PRD0904852,CL00085,DEP00024,G00007,D00002
PRD0900665,CL00111,DEP00039,G00010,D00003
PRD0903280,CL00111,DEP00039,G00010,D00003
PRD0900367,CL00117,DEP00042,G00011,D00003
PRD0900726,CL00116,DEP00042,G00011,D00003
PRD0904630,CL00139,DEP00048,G00013,D00003
PRD0901986,CL00152,DEP00052,G00015,D00003
PRD0904235,CL00157,DEP00053,G00016,D00003
PRD0902783,CL00166,DEP00055,G00016,D00003
PRD0903660,CL00165,DEP00055,G00016,D00003
PRD0904127,CL00199,DEP00067,G00021,D00005
PRD0904978,CL00230,DEP00081,G00027,D00008
PRD0900822,CL00228,DEP00080,G00026,D00007
PRD0900553,CL00181,DEP00061,G00018,D00004
PRD0903583,CL00235,DEP00083,G00028,D00008
PRD0903856,CL00062,DEP00018,G00006,D00002
PRD0901315,CL00068,DEP00019,G00007,D00002
PRD0901570,CL00102,DEP00034,G00010,D00003
PRD0904643,CL00110,DEP00039,G00010,D00003
PRD0902774,CL00131,DEP00047,G00013,D00003
PRD0902693,CL00136,DEP00048,G00013,D00003
PRD0904399,CL00140,DEP00049,G00014,D00003
PRD0904175,CL00152,DEP00052,G00015,D00003
PRD0901540,CL00149,DEP00052,G00015,D00003
PRD0901147,CL00155,DEP00053,G00016,D00003
PRD0904943,CL00159,DEP00054,G00016,D00003
PRD0903653,CL00161,DEP00054,G00016,D00003
PRD0904272,CL00197,DEP00067,G00021,D00005
PRD0901784,CL00199,DEP00067,G00021,D00005
PRD0904793,CL00199,DEP00067,G00021,D00005
PRD0904483,CL00209,DEP00069,G00022,D00005
PRD0903424,CL00224,DEP00076,G00023,D00005
PRD0901042,CL00060,DEP00017,G00006,D00002
PRD0904257,CL00041,DEP00011,G00004,D00002
PRD0901882,CL00048,DEP00012,G00004,D00002
PRD0904426,CL00046,DEP00012,G00004,D00002
PRD0900361,CL00051,DEP00013,G00005,D00002
PRD0901031,CL00104,DEP00036,G00010,D00003
PRD0901605,CL00138,DEP00048,G00013,D00003
PRD0902946,CL00208,DEP00069,G00022,D00005
PRD0900731,CL00205,DEP00069,G00022,D00005
PRD0901408,CL00214,DEP00071,G00022,D00005
PRD0903645,CL00190,DEP00063,G00018,D00004
PRD0900010,CL00248,DEP00089,G00030,D00009
PRD0901730,CL00203,DEP00068,G00022,D00005
PRD0902385,CL00186,DEP00062,G00018,D00004
PRD0902104,CL00142,DEP00050,G00014,D00003
PRD0901260,CL00187,DEP00062,G00018,D00004
PRD0902016,CL00177,DEP00060,G00017,D00004
PRD0901102,CL00007,DEP00003,G00002,D00001
PRD0904837,CL00011,DEP00003,G00002,D00001
PRD0904578,CL00025,DEP00008,G00004,D00002
PRD0904645,CL00070,DEP00020,G00007,D00002
PRD0904526,CL00069,DEP00020,G00007,D00002
PRD0901597,CL00075,DEP00022,G00007,D00002
PRD0902010,CL00076,DEP00022,G00007,D00002
PRD0903294,CL00079,DEP00022,G00007,D00002
PRD0902535,CL00075,DEP00022,G00007,D00002
PRD0902972,CL00106,DEP00037,G00010,D00003
PRD0902019,CL00110,DEP00039,G00010,D00003
PRD0902298,CL00116,DEP00042,G00011,D00003
PRD0902136,CL00117,DEP00042,G00011,D00003
PRD0904565,CL00116,DEP00042,G00011,D00003
PRD0904220,CL00140,DEP00049,G00014,D00003
PRD0900717,CL00146,DEP00051,G00015,D00003
PRD0903640,CL00151,DEP00052,G00015,D00003
PRD0904592,CL00163,DEP00055,G00016,D00003
PRD0902430,CL00163,DEP00055,G00016,D00003
PRD0901388,CL00162,DEP00055,G00016,D00003
PRD0904718,CL00199,DEP00067,G00021,D00005
PRD0902502,CL00209,DEP00069,G00022,D00005
PRD0904948,CL00219,DEP00073,G00023,D00005
PRD0904151,CL00033,DEP00008,G00004,D00002
PRD0904177,CL00070,DEP00020,G00007,D00002
PRD0901330,CL00075,DEP00022,G00007,D00002
PRD0901988,CL00086,DEP00024,G00007,D00002
PRD0904275,CL00130,DEP00047,G00013,D00003
PRD0902497,CL00132,DEP00047,G00013,D00003
PRD0900647,CL00130,DEP00047,G00013,D00003
PRD0901594,CL00157,DEP00053,G00016,D00003
PRD0902210,CL00162,DEP00055,G00016,D00003
PRD0903257,CL00199,DEP00067,G00021,D00005
PRD0901702,CL00205,DEP00069,G00022,D00005
PRD0903306,CL00022,DEP00007,G00003,D00001
PRD0902997,CL00187,DEP00062,G00018,D00004
PRD0902481,CL00022,DEP00007,G00003,D00001
PRD0901477,CL00061,DEP00018,G00006,D00002
PRD0902772,CL00006,DEP00002,G00001,D00001
PRD0904529,CL00051,DEP00013,G00005,D00002
PRD0904586,CL00086,DEP00024,G00007,D00002
PRD0900085,CL00127,DEP00046,G00013,D00003
PRD0900993,CL00154,DEP00052,G00015,D00003
PRD0902919,CL00098,DEP00031,G00008,D00002
PRD0900499,CL00240,DEP00086,G00028,D00008
PRD0904176,CL00027,DEP00008,G00004,D00002
PRD0903185,CL00034,DEP00009,G00004,D00002
PRD0904715,CL00046,DEP00012,G00004,D00002
PRD0904847,CL00067,DEP00019,G00007,D00002
PRD0901884,CL00070,DEP00020,G00007,D00002
PRD0901187,CL00073,DEP00021,G00007,D00002
PRD0903319,CL00076,DEP00022,G00007,D00002
PRD0903568,CL00085,DEP00024,G00007,D00002
PRD0901106,CL00097,DEP00030,G00008,D00002
PRD0900292,CL00108,DEP00037,G00010,D00003
PRD0900153,CL00110,DEP00039,G00010,D00003
PRD0903679,CL00112,DEP00039,G00010,D00003
PRD0900828,CL00127,DEP00046,G00013,D00003
PRD0900187,CL00128,DEP00046,G00013,D00003
PRD0900408,CL00129,DEP00046,G00013,D00003
PRD0900516,CL00132,DEP00047,G00013,D00003
PRD0904666,CL00136,DEP00048,G00013,D00003
PRD0901152,CL00140,DEP00049,G00014,D00003
PRD0902985,CL00140,DEP00049,G00014,D00003
PRD0902649,CL00152,DEP00052,G00015,D00003
PRD0902989,CL00152,DEP00052,G00015,D00003
PRD0901522,CL00150,DEP00052,G00015,D00003
PRD0904989,CL00156,DEP00053,G00016,D00003
PRD0902894,CL00156,DEP00053,G00016,D00003
PRD0901281,CL00159,DEP00054,G00016,D00003
PRD0901694,CL00230,DEP00081,G00027,D00008
PRD0902548,CL00236,DEP00084,G00028,D00008
PRD0903207,CL00172,DEP00057,G00017,D00004
PRD0901935,CL00010,DEP00003,G00002,D00001
PRD0904062,CL00042,DEP00011,G00004,D00002
PRD0903401,CL00047,DEP00012,G00004,D00002
PRD0904301,CL00069,DEP00020,G00007,D00002
PRD0902256,CL00076,DEP00022,G00007,D00002
PRD0900916,CL00076,DEP00022,G00007,D00002
PRD0903199,CL00076,DEP00022,G00007,D00002
PRD0900864,CL00100,DEP00033,G00009,D00002
PRD0904673,CL00200,DEP00067,G00021,D00005
PRD0902100,CL00218,DEP00073,G00023,D00005
PRD0903715,CL00142,DEP00050,G00014,D00003
PRD0901473,CL00142,DEP00050,G00014,D00003
PRD0903037,CL00042,DEP00011,G00004,D00002
PRD0900808,CL00067,DEP00019,G00007,D00002
PRD0901116,CL00073,DEP00021,G00007,D00002
PRD0901272,CL00073,DEP00021,G00007,D00002
PRD0900541,CL00101,DEP00034,G00010,D00003
PRD0901366,CL00103,DEP00035,G00010,D00003
PRD0901249,CL00110,DEP00039,G00010,D00003
PRD0900701,CL00139,DEP00048,G00013,D00003
PRD0902552,CL00160,DEP00054,G00016,D00003
PRD0903358,CL00216,DEP00071,G00022,D00005
PRD0900857,CL00204,DEP00068,G00022,D00005
PRD0901273,CL00217,DEP00072,G00023,D00005
PRD0903558,CL00180,DEP00061,G00018,D00004
PRD0902258,CL00232,DEP00082,G00027,D00008
PRD0900683,CL00003,DEP00002,G00001,D00001
PRD0904521,CL00006,DEP00002,G00001,D00001
PRD0902389,CL00020,DEP00005,G00003,D00001
PRD0900443,CL00032,DEP00008,G00004,D00002
PRD0900526,CL00034,DEP00009,G00004,D00002
PRD0902317,CL00051,DEP00013,G00005,D00002
PRD0903012,CL00051,DEP00013,G00005,D00002
PRD0902411,CL00067,DEP00019,G00007,D00002
PRD0904023,CL00076,DEP00022,G00007,D00002
PRD0900279,CL00096,DEP00030,G00008,D00002
PRD0903688,CL00116,DEP00042,G00011,D00003
PRD0903507,CL00127,DEP00046,G00013,D00003
PRD0901409,CL00157,DEP00053,G00016,D00003
PRD0904096,CL00197,DEP00067,G00021,D00005
PRD0903808,CL00198,DEP00067,G00021,D00005
PRD0904037,CL00238,DEP00084,G00028,D00008
PRD0901268,CL00238,DEP00084,G00028,D00008
PRD0901183,CL00243,DEP00088,G00029,D00008
PRD0900799,CL00169,DEP00056,G00017,D00004
PRD0903315,CL00213,DEP00070,G00022,D00005
PRD0900659,CL00236,DEP00084,G00028,D00008
PRD0903383,CL00142,DEP00050,G00014,D00003
PRD0904551,CL00214,DEP00071,G00022,D00005
PRD0900320,CL00235,DEP00083,G00028,D00008
PRD0900315,CL00212,DEP00070,G00022,D00005
PRD0902291,CL00065,DEP00019,G00007,D00002
PRD0904674,CL00067,DEP00019,G00007,D00002
PRD0903267,CL00072,DEP00021,G00007,D00002
PRD0900495,CL00079,DEP00022,G00007,D00002
PRD0902858,CL00076,DEP00022,G00007,D00002
PRD0904897,CL00199,DEP00067,G00021,D00005
PRD0902278,CL00206,DEP00069,G00022,D00005
PRD0904728,CL00205,DEP00069,G00022,D00005
PRD0902040,CL00229,DEP00081,G00027,D00008
PRD0903585,CL00113,DEP00040,G00011,D00003
PRD0902215,CL00098,DEP00031,G00008,D00002
PRD0904537,CL00007,DEP00003,G00002,D00001
PRD0903011,CL00070,DEP00020,G00007,D00002
PRD0900210,CL00101,DEP00034,G00010,D00003
PRD0904341,CL00102,DEP00034,G00010,D00003
PRD0900126,CL00136,DEP00048,G00013,D00003
PRD0904377,CL00136,DEP00048,G00013,D00003
PRD0901568,CL00119,DEP00043,G00012,D00003
PRD0903955,CL00093,DEP00028,G00008,D00002
PRD0903439,CL00020,DEP00005,G00003,D00001
PRD0901323,CL00067,DEP00019,G00007,D00002
PRD0900172,CL00069,DEP00020,G00007,D00002
PRD0901834,CL00073,DEP00021,G00007,D00002
PRD0900765,CL00073,DEP00021,G00007,D00002
PRD0901057,CL00073,DEP00021,G00007,D00002
PRD0901300,CL00079,DEP00022,G00007,D00002
PRD0904753,CL00081,DEP00023,G00007,D00002
PRD0902865,CL00145,DEP00051,G00015,D00003
PRD0900833,CL00164,DEP00055,G00016,D00003
PRD0903244,CL00197,DEP00067,G00021,D00005
PRD0904239,CL00202,DEP00067,G00021,D00005
PRD0901690,CL00198,DEP00067,G00021,D00005
PRD0904761,CL00219,DEP00073,G00023,D00005
PRD0901442,CL00222,DEP00076,G00023,D00005
PRD0900625,CL00238,DEP00084,G00028,D00008
PRD0901430,CL00212,DEP00070,G00022,D00005
PRD0903992,CL00091,DEP00026,G00008,D00002
PRD0901854,CL00235,DEP00083,G00028,D00008
PRD0904403,CL00003,DEP00002,G00001,D00001
PRD0903152,CL00038,DEP00010,G00004,D00002
PRD0903515,CL00058,DEP00016,G00006,D00002
PRD0902608,CL00069,DEP00020,G00007,D00002
PRD0901463,CL00075,DEP00022,G00007,D00002
PRD0904351,CL00101,DEP00034,G00010,D00003
PRD0903151,CL00134,DEP00047,G00013,D00003
PRD0904518,CL00140,DEP00049,G00014,D00003
PRD0903512,CL00147,DEP00051,G00015,D00003
PRD0903887,CL00155,DEP00053,G00016,D00003
PRD0903947,CL00157,DEP00053,G00016,D00003
PRD0904314,CL00159,DEP00054,G00016,D00003
PRD0904251,CL00160,DEP00054,G00016,D00003
PRD0901425,CL00160,DEP00054,G00016,D00003
PRD0902841,CL00201,DEP00067,G00021,D00005
PRD0902798,CL00169,DEP00056,G00017,D00004
PRD0902696,CL00185,DEP00062,G00018,D00004
PRD0902169,CL00169,DEP00056,G00017,D00004
PRD0904475,CL00098,DEP00031,G00008,D00002
PRD0900744,CL00098,DEP00031,G00008,D00002
PRD0904869,CL00169,DEP00056,G00017,D00004
PRD0903756,CL00092,DEP00027,G00008,D00002
PRD0904901,CL00092,DEP00027,G00008,D00002
PRD0900866,CL00100,DEP00033,G00009,D00002
PRD0902482,CL00108,DEP00037,G00010,D00003
PRD0902182,CL00129,DEP00046,G00013,D00003
PRD0903695,CL00129,DEP00046,G00013,D00003
PRD0901080,CL00129,DEP00046,G00013,D00003
PRD0903847,CL00131,DEP00047,G00013,D00003
PRD0901659,CL00135,DEP00048,G00013,D00003
PRD0903139,CL00153,DEP00052,G00015,D00003
PRD0903961,CL00152,DEP00052,G00015,D00003
PRD0901181,CL00157,DEP00053,G00016,D00003
PRD0900680,CL00159,DEP00054,G00016,D00003
PRD0904160,CL00161,DEP00054,G00016,D00003
PRD0902627,CL00159,DEP00054,G00016,D00003
PRD0903142,CL00165,DEP00055,G00016,D00003
PRD0900955,CL00209,DEP00069,G00022,D00005
PRD0900599,CL00205,DEP00069,G00022,D00005
PRD0901564,CL00208,DEP00069,G00022,D00005
PRD0900662,CL00222,DEP00076,G00023,D00005
PRD0903008,CL00090,DEP00026,G00008,D00002
PRD0900918,CL00010,DEP00003,G00002,D00001
PRD0903535,CL00008,DEP00003,G00002,D00001
PRD0904895,CL00010,DEP00003,G00002,D00001
PRD0904179,CL00049,DEP00012,G00004,D00002
PRD0903252,CL00052,DEP00013,G00005,D00002
PRD0900617,CL00075,DEP00022,G00007,D00002
PRD0904670,CL00085,DEP00024,G00007,D00002
PRD0903347,CL00092,DEP00027,G00008,D00002
PRD0901523,CL00135,DEP00048,G00013,D00003
PRD0904782,CL00140,DEP00049,G00014,D00003
PRD0900445,CL00140,DEP00049,G00014,D00003
PRD0903062,CL00157,DEP00053,G00016,D00003
PRD0902558,CL00208,DEP00069,G00022,D00005
PRD0904708,CL00229,DEP00081,G00027,D00008
PRD0902734,CL00113,DEP00040,G00011,D00003
PRD0900770,CL00098,DEP00031,G00008,D00002
PRD0903264,CL00079,DEP00022,G00007,D00002
PRD0902315,CL00084,DEP00023,G00007,D00002
PRD0904159,CL00163,DEP00055,G00016,D00003
PRD0900150,CL00094,DEP00029,G00008,D00002
PRD0901841,CL00045,DEP00011,G00004,D00002
PRD0901133,CL00198,DEP00067,G00021,D00005
PRD0901289,CL00076,DEP00022,G00007,D00002
PRD0902273,CL00076,DEP00022,G00007,D00002
PRD0900505,CL00111,DEP00039,G00010,D00003
PRD0903783,CL00114,DEP00041,G00011,D00003
PRD0900132,CL00151,DEP00052,G00015,D00003
PRD0902677,CL00160,DEP00054,G00016,D00003
PRD0904589,CL00160,DEP00054,G00016,D00003
PRD0901298,CL00162,DEP00055,G00016,D00003
PRD0904542,CL00162,DEP00055,G00016,D00003
